亮剑,#genre#
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/85240618f11e4be0ac4c704965738842/2000.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/754dd40f457c4e4d8726d03fb87d2110/2000.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8656fc6ba54540cfbd5fe7764711e194/2000.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4d14d82824dd42d28e3fcaff6b5d4b37/2000.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/01171903fda741faa8fd876c92c35ebf/2000.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/149b554aca164cbc9b2f5a8164b0f380/2000.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/9a30c67742dc496e8b2d69a00563a352/2000.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/052c2fc52b314ca9a17d7bc273588424/2000.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a6328e5628b34fa6b0e3d02317f4d246/2000.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/877546602ff147b3801acbd51ea4f566/2000.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d95b71826833405291b0b13a76c0fdea/2000.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6bbc776b3f5a4b978a8558bdd77b46c5/2000.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e4ebe109b53440c196048a7188a186db/2000.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/dc147b83b29b4d8594027a0c4041f654/2000.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4b7b708535db41539ac2e61bdc545c17/2000.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5b69a73bad0f482591b3fa1ffd64d15c/2000.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/81a924a3b5ab4c8eb26aa2eec5bcddc1/2000.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a7a53eeaaf454e74b352cad94daa7ad1/2000.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/229cab2e3693486e9334ca5a3ebde0a7/2000.m3u8
第29集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4f8fd1e3a6de4570a8cf8454cbc60b29/2000.m3u8
第30集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/221087edafb2420ea7fa31c5cff101a8/2000.m3u8
第31集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c4eb9af5db2e46018980723890372f0b/2000.m3u8
第32集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/ca147d4e15d6424a8c143af92c5fe362/2000.m3u8
第33集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/50aa8d0cbb464c2b862b233f5d922511/2000.m3u8
第34集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6a8f9b5b62f643f8af4e3bdbc9dc7fce/2000.m3u8
第35集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/60a19c5e836347178c62a5eda1043362/2000.m3u8
第36集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c29a9297cd624d83a496516bdad2d6bc/2000.m3u8
第37集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/066e1a563f8042edbf0aaf7b9973af40/2000.m3u8
第38集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/116602f1dbee4aad8fd32014b4d7f044/2000.m3u8
第39集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/54cf12d8522e45f48ff21ffaf0efe058/2000.m3u8
第40集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/79a1d45d144640829db8987435e61ce8/2000.m3u8
第41集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/233565f4217a4be9bff036fdc8fa04a7/2000.m3u8
第42集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c70b0d4a571842edbf8d9f37877f6db2/2000.m3u8
第43集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d3a848319eaa4394a35ed5dfe062629d/2000.m3u8
红旗渠,#genre#   
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c584f845b1064623ad3e1f2435588d52/2000.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d6dc8b7e97e44a3091c1f4dc2a8fc633/2000.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e876501807864f8da7763f2cabe6c145/2000.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2d7aa9116cde413c9c66d937fffac8e8/2000.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d867e52504194a8da3272c9779c56d28/2000.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6dc036c2cf3b4a0091b6c6747efdbb48/2000.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6b4354abc4d14b41a54bef485a941cbb/2000.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/0fe2941996c2423ebcdb59097d94e1d1/2000.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/51b9a5bebdc342b0a73018e4b8fd4411/2000.m3u8
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3161eb9226ff4057b68839dd9ce97c1d/2000.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4d03e8312bc3476d89e9bdc8352c17ef/2000.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2747718f9678435dbd06eb20a48c57f3/2000.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/1b69ac69ba074d27bf8eda72d424325d/2000.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e36e45bcb2394e76b2a3b5afe4e16b8e/2000.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a07186844dd3494eba0b6092fa7c5a34/2000.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e845c0d3ec4947fca3a966dc7738f950/2000.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/442c7295fa85475aa77543f2bf43698b/2000.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/dd771d90d25341998aada29b3b16a7f0/2000.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8a8418fa17f5498d9f81b33217a8cffd/2000.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/b1c69e931bca4cd49dae6a70c6b4ef22/2000.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3796aed6bcc44cdd81e7ed7ab87e61e0/2000.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/303110f9a4074df889c7defb26ba775e/2000.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/101b4312e3064d15a20714dbf1a40ee8/2000.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/7cd7614b4a2d4fa19b4eca693037cc50/2000.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8eeeb0a7abea4a4a9c84abf8e2201616/2000.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/9d8760b5e805424f8a827ca8638031a6/2000.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a645331b5a824f3a8789c8cd94554786/2000.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/9df07264cb1743faa77e046aa77c6f42/2000.m3u8
第29集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e7c6cafe2ad94846805b8d3c4dee8c44/2000.m3u8
第30集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f6644f2fd1c945909fedfef3938588f1/2000.m3u8
第31集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/10791b83e36c45ccba435487ab7f7e32/2000.m3u8
三八线,#genre#
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a11f3f54774846f393cb87f296429bfc/2000.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c3ad1fff35f644929163c5a57e646d43/2000.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f05132cfc8c448309274c5fc3a348609/2000.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/54f11da280da4fd1adc340d91f3ae541/2000.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/805ebb0968d1437ca594d17d7fa92471/2000.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a3c448f45a854530adb93cad7c4378a0/2000.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6214b7b144c944139b03c6c85b6f2b2e/2000.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/7afdd6728954491a8bae6417d3564031/2000.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d584e757bde54ef4b064d94e97315251/2000.m3u8
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/fbf899069d574a1dba77398caf163da5/2000.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/514e5f7cde074b8b8fe90c80191c99c2/2000.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/09bfab2d61524f239de8d0f133ae9a50/2000.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/be3f571b24344885b81c0b43fb17c954/2000.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5388aa056dbf425e8494f5a95b73dc9b/2000.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8dbe9ae7d5fe472fbc9f3736b85c4bb8/2000.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d8ef80e476ea4bbfae5553082852a6bb/2000.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a591f94e7a174c96b4304adf04d4490d/2000.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/156931de32d545868f72c6903b3ef2cb/2000.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/9519f8f7d0564b95ac44a1f532ecd580/2000.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d4b8da7e15364dedb049d2cbc70d4a89/2000.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6445eb25ce61450ca3b66d4751a59d81/2000.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/b59bb745bf6c47d7a333f7ef6cccc1ff/2000.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/668e4665e8f4454c86c88d8b2c057a5c/2000.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/912bdecc848c4464ae1cf2e1c84a32dd/2000.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a405a7df113743a9ae699b3597680d1b/2000.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/625e7abd88aa433084afd00bb1a15837/2000.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c6b8700443864604abc7971dd6dc1832/2000.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5678bada924644c6bcc188347480a2fe/2000.m3u8
第29集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2e5192ab078649cf9a0326a79fd4da17/2000.m3u8
第30集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c67af022d8814cfa950ab7c6c758d367/2000.m3u8
第31集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/021bf5e3f5c249e4896d12625b03e9b1/2000.m3u8
第32集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c2c443b91f1240dcaaa267d5bdf599fb/2000.m3u8
第33集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/90029539fa0c41d1a79c64a82c238d0c/2000.m3u8
第34集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/600fbefca75f4edd908a8fe5503f9a2a/2000.m3u8
第35集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/1db0f07a211644dfac01c1c0295048d4/2000.m3u8
第36集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/fdb140529c964ba387c7999e55155795/2000.m3u8
第37集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/15860234b2dc4f8eb2883f64cc280aec/2000.m3u8
第38集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8e844bc6cceb4849adf320b85424e0e0/2000.m3u8

















